label,message
2.7,14歲的女兒強迫與焦慮似乎輕了很多與父母弟弟的關係也好了些可就是不願學習了快開學了作業幾乎沒做一提還煩真不知該怎麼辦
2.7,15 我父母親前幾天吵架要離婚這幾天有所好轉沒有見到對方就吵但是有時見面又會吵隨時又會生出離婚的念頭怎麼辦
2.7,15 男 龜頭有珍珠疹需不需要重視另外怎樣清潔私處用肥皂和沐浴露可以嘛
2.7,16 女 最近失眠然後總感覺呼吸喉嚨涼涼的有的時候想起來才有這個感覺不想的話也感覺不到 不知道是不是心理問題
2.7,16歲我舅舅給我家3萬元但是我還沒成年所以就想把聘金退了但是舅舅卻要30萬退怎麼辦
2.7,16歲腦功能衰退是可以恢復的嗎手淫三個月身體很差了現在戒除了
2.7,17歲老師如果是你們 男朋友和男男女女出去吃飯你們會怎麼辦 該不該生氣 還是大度的知道沒什麼就讓呢
2.7,17歲孩子今年大考成績不好性格內向不會與外人溝通交流孤僻高中三年班導說孩子不正常自己也覺得有問題
2.7,18 女 最近睡覺總是夢魘 鬼壓床 尤其是白天睡覺 醒了以後再睡過去就會鬼壓床 有時候睡一個午覺可以壓五六次 而且非常能做夢 很想知道到底怎麼了
2.7,18歲   我覺得我喜歡上一個14歲女生網上認識的     但是她拿我當哥哥我也拿她當妹妹     怎麼辦
2.7,18歲我女朋友堅決要和我分手 我苦苦哀求也沒用 她說我做的一些事讓她很煩 我說我改也不行 我該怎麼辦才能留住她
2.7,18歲哪位老師能幫我分析一下我和我女朋友的聊天記錄嗎
2.7,19 女 牛皮癬有效的治療方法能徹底治療好的黃皮膚藥膏可以嗎
2.7,19 寢室有個同學 我考什麼證照她也去考 我去哪自習她也去 鬱悶 不想這樣
2.7,19歲自己住的房子有機關來強制拆遷這種涉及到法律的問題
2.7,19歲感情問題我最近分手了心裡不舒服太難受了你說怎樣才能忘了他
2.7,20 女 最近晨起慢跑壓壓腿想鍛煉一下結果小腿越來越粗腿肚的肌肉塊越來越大該怎麼辦呢
2.7,20 女 請問吃什麼可以增肥啊 我現在的體重才46公斤 身高150  怎麼辦呀
2.7,20 在宿舍一到晚上就睡不著是不是跟宿舍關係不好有很大關係
2.7,20天前我小孩的眼睛被鄰居家小孩誤傷當時為了鄰居關係和以後的治療走了農保請問我這樣做會有什麼後果
2.7,20年的婚姻如今走到盡頭他要離婚可我捨不得他捨不得孩子捨不得這20年有什麼好辦法嗎
2.7,20歲以前自己喜歡的人又出現了現在經常聯繫現在自己還有可能喜歡他嗎
2.7,20歲同學一起喝酒都沒有多喝 一個同學主動要求送另一個同學回家 中途騎車出事故死亡 沒人灌酒並提醒他不要騎車
2.7,20歲在感情中我總覺自己很花心想改變該怎麼做
2.7,20歲我和男朋友分手了分手後我放不下他想挽留他卻不知道該怎麼做
2.7,20歲具有嚴重的不安全感即存在著嚴重的心理障礙指的是我存在著心理疾病嗎需要治療嗎
2.7,20歲和女朋友吵架一氣之下說不要她的結果她真的不要我了我哄了她一天都沒用道歉也沒用只會對我說一些絕情的話我該怎麼挽回她
2.7,20歲結婚半年婚前對他比較滿意婚後他就一點家務都不做晚上不睡 白天睡一天看他處處不順眼經常跟老公鬧矛盾生氣請求諮詢
2.7,20歲請問 不想事情放空大腦 可不可以做到是有方法的嗎
2.7,20歲鬱悶到影響正常生活 如何釋放壓力以及憂鬱
2.7,21 女 脖子無緣無故出現這個不知道是不是血管瘤昨天發現的當天和男朋友親吻了但又不太像吻痕不癢不痛不腫沒什麼感覺我也沒什麼疾病到底是什麼東西
2.7,21 男 昨天半夜三點不知道為什麼突然醒了左胸火辣辣地痛
2.7,21歲在醫院實習有個學長似乎對我非常好約我看電影等我一起下班還約我一起吃飯但是我覺得很不適如果把我當學妹的話沒什麼但是我覺得太過了甚至覺得噁心
2.7,21歲我和女朋友分手有6個月的時間了可是我一直沒有放棄她近期她說她想和別人談場戀愛 然後再回到我身邊我該怎麼做
2.7,21歲我很討厭現在的自己常常覺得一切都是自作自受覺得很孤獨沒有人關心我愛我連個閨蜜都沒有
2.7,21歲我喜歡上了一個女生可是我的朋友也喜歡她我朋友跟我搶她我倆對她都很好我不怎麼愛說話但我朋友不是請問我怎麼做才會得到她怎麼做才會讓我朋友知難而退
2.7,21歲和男友分手了頭痛心理難受說不上來什麼感覺我該怎麼辦
2.7,21歲和男朋友談了三年我總因為一點小事發脾氣不知道怎麼調節
2.7,22歲一次喝醉與其他男子發生關係我非常難過而且那個男子是個垃圾我該怎麼辦
2.7,22歲心裡總是想著前男友前些天前男友突然回來找我我又心動了但是又覺得好對不起現任男友怎麼辦
2.7,22歲外表開朗的人會有可能得憂鬱症 或者 焦慮症什麼的嗎
2.7,22歲老師您好我覺得我快陷入絕境了我喜歡上了大我11歲的男孩開始他對我很好現在不冷不熱的我該怎麼辦
2.7,22歲我在網上交了位女朋友從未見面我陸續借了她三萬多塊錢這段時間感情不好她說會還錢給我但是她最近說她沒有過段時間會還我這種情況我去報警算詐騙嘛
2.7,22歲我有一個回族女朋友在一起三年 突然跟我說分手 還有她非要做網路直播主 別人喜歡她的感覺她很高興我真的不明白這算什麼
2.7,22歲我和男朋友分手了在一起一年半了我脾氣不好後來總吵架我不想分手但是他想自己待一待我不想分想挽回怎麼辦
2.7,22歲我要做情感挽回 我男朋友跟我分手一個月 他有新歡了 電話LINE封鎖 我現在想挽回
2.7,22歲我們現在剛分手不到兩個星期我想和好但她覺得不能相信我和我在一起會累我該怎麼做
2.7,22歲男朋友不喜歡我了可是我捨不得放不下同時他可能跟前任之間還扯不清楚對他現在是沒希望但是也放不下相互折磨著我該怎麼做
2.7,22歲晚睡晚起真的很困擾我每天都是過了12睡然後九點就要上班每天都睡過頭十點上班還算早有一次還睡到十二點半再這樣下去後患無窮啊
2.7,22歲總是在意女朋友的過去我自己都嫌棄自己的過去可我就是控制不住自己總是去想女朋友的過去
2.7,23 女 頭暈頭痛想睡覺也有點噁心最近老是大便大便都是黑色的怎麼回事
2.7,23 男 因為一次車禍腳打了鋼板需不需要取出來
2.7,23歲他是同性戀我很愛他我也爭取過可能愛的太深放不下 也捨不得寶寶我該怎麼辦啊
2.7,23歲老公出軌了然後他回心轉意了可我卻放不下那件事老是會想他和那女的做過什麼
2.7,23歲你好有一個問題這樣個問題能結婚嗎親爺爺的妹妹的女兒的兒子我們能結婚嗎
2.7,23歲我的感情陷入了絕境我離不開那個男人我該怎麼辦
2.7,23歲我脾氣不好 以前女朋友能忍受 現在忍受不了 說我小心眼 猜疑 現在不忍受了 開始反擊我了 我該怎麼
2.7,23歲我想請問最近和女朋友吵架怎麼解決最近心裡壓力大可能直接傷害到她
2.7,23歲男朋友非常介意我的過去 總是不聽追問我的過去 我以前和前男友發生過關係 他很介意 想要知道發生的一點一滴 每天都很痛苦
2.7,23歲很想挽留前女友但是在一起的時間裡面我沒有去珍惜也沒有去認真對待失去了才懂得想珍惜她說讓我別再煩她不要浪費時間
2.7,23歲怎樣挽留一個已經分手的人我想重新開始我很喜歡她
2.7,23歲從小到大父母總是說別的孩子怎麼怎麼樣從來不會說我有多好心理很難受
2.7,23歲結婚半年現在還在哺乳期要怎麼訴請離婚
2.7,23歲想諮詢下那個女孩子喜歡我嗎
2.7,23歲跟男朋友是自由戀愛的 兩人感情一直不錯但是當我跟他說我結過1個月的婚他說他不介意可是現在給我感覺變了好像之間隔了一道牆感覺挺傷心的
2.7,24 女 每次來月經都會很痛痛的路都走不了痛的全身是汗有時候差不多暈倒還會嘔吐嚴重嗎
2.7,24 女 醫生您好  有時候無緣無故就流鼻血是怎麼了
2.7,24 男 為什麼我一緊張頭和手就容易抖而且別人看我的時候嚴重點
2.7,24歲你好在網上受騙了怎麼辦請教各位朋友謝謝了
2.7,24歲你好我平時容易發脾氣控制不住老是胡思亂想而且很害怕接觸陌生人
2.7,24歲我和我男朋友感情非常好可是婆婆說我胖就是不同意我倆男朋友也要放棄我了我崩潰死了付出的非常多受傷非常深
2.7,24歲我被老公家拘禁了2個多月了把我身份證銀行卡都沒收了我現在每天只有在他家附近可以走動哪裡都去不了我該怎麼辦能夠出去求好心人幫助
2.7,24歲我結婚了有個一歲四個月大的孩子可我又遇到一個比我現在老公更適合我的人我很糾結不知道該怎麼辦
2.7,24歲我跟女友提的分手現在兩個月了現在我們倆想複合但是她的家裡極力反對女友還是有點辯不過家裡如果和好壓力還非常的大我們倆都有復合的心思但是就是家裡的原因
2.7,24歲我與男友交往總是我在主動聯繫我跟他說過他說他對誰都是這樣跟家人也不經常聯繫我感覺見面的時候挺好的一分開就不行了挺累的但是還是不想放棄怎麼辦
2.7,24歲昨天晚上好像是來生理期了但是只有一點點黑色的物體排出去年有過一次這種情況這是怎麼回事呢
2.7,24歲情侶之間吵架了分手了女方找了很多男方的朋友去幫女方和解兩人的關係這樣做讓男方對女方很反感更不想見女方這樣的情況兩人還能和好嗎
2.7,24歲進傳銷8個月現欠信用卡及父母近10萬不願工作天天一個人待著知道無聊知道現在不行怎麼辦沒有經濟來源心裡空虛
2.7,24歲談了兩次戀愛每次都被甩每次都被傷現在真想找個人立馬結婚
2.7,24歲請問餐廳服務員經常貪污可是每次只有幾十塊現在已經離職還保留有影片可以當做證據嗎
2.7,25 女 我這個該死我肚子為什麼總是會痛啊尤其是吃辣的東西我真的受不了了
2.7,25 女 想知道吃了氯硝西泮片 奧氮平片 多塞平片這幾種藥後會有什麼反應
2.7,25 女 請問每月月經延遲一周才來是哪裡問題怎麼改善呢謝謝大家給意見
2.7,25 男 請問有心理諮詢師嗎我想諮詢心理醫生
2.7,25歲交了一個女朋友她說她只有一段戀愛經歷後來在一起後慢慢也能接受直到有一天我發現她和另外兩個男人上過床她也承認了但是我卻怎麼也接受不了每天失眠很痛苦
2.7,25歲有了寶寶之後壓力大頻繁吵架他對我變很絕情冷淡欺騙婚姻感覺要走到盡頭了
2.7,25歲我是新婚半歲寶寶的媽媽問一下脾氣不好小氣不體貼不肯承認錯誤即使承認了後來還是說自己沒有錯不尊重老婆的老公要離婚嗎
2.7,25歲我結婚四年了是自由戀愛也有孩子可是老公瞞著我有了小三被我知道了我想挽留他可是我不相信他現在他天天離家出走也不和我說話我該怎麼辦難道離婚嗎
2.7,25歲我愛上了一個離了婚的男人她還有個3歲的女兒我很糾結我父母肯定不會同意的我該不該和他在一起
2.7,25歲我諮詢情侶之間情感問題我的情感出現問題期待一位好心老師免費幫我解答萬分感謝
2.7,25歲為什麼只要和可能會發展成為男朋友的人就非常挑剔只能看見他身上的缺點看不到優點
2.7,25歲哪位老師挽回感情的例子多一些
2.7,26 女 專家你好請問吃了4顆避孕藥當月懷孕了   孩子要好嗎
2.7,26歲主管與主管發生口角公司認為我有錯要我道歉我認為我沒錯公司要將我降職合法嗎降職不降薪
2.7,26歲以前的工作好現在工作不喜歡但是也沒辦法換導致每天都是非常後悔煩惱什麼事都做不好易怒怎麼調節
2.7,26歲我已婚但是在外邊又遇見了自己喜歡的女孩家人不同意離婚父母以死相逼我該怎麼辦
2.7,26歲我現在很煩惱我跟我老公要離婚了我找他談他不跟我談我們有4個月的寶寶他晚上來我家把我寶寶抱走了我該怎麼辦
2.7,26歲我想問一下我的一個女同事上班的時候總是躲著我我不和她說話的時候她就和我說話說完話後還是躲著我是煩我嗎
2.7,26歲我暗戀了一個女生一段時間但是沒有跟她告白現在感覺還是忘不了
2.7,26歲兩個人之前有誤會這麼都解釋不清楚很影響感情這麼辦
2.7,26歲和男朋友談到快結婚的時候由於他家裡不同意所以分過手可是現在我們又在一起了但是都不會再提婚姻這個話題感覺他也越來越越冷淡我該怎麼辦
2.7,26歲很愛他他也很愛我但是他有一個相處了九年還沒結婚的女朋友現在他糾結於如何取捨我該怎麼辦
2.7,26歲為什麼總是小心眼總是懷疑自己的老婆弄的天天吵架吵完又後悔總感覺對不起她
2.7,26歲疑心病重總是懷疑老公與異性有不正當關係無緣無故發火
2.7,26歲離了兩次婚了剛剛離婚老回憶很頭痛家裡積蓄都花光了欠了6萬的債現在想死的心都有了頭好痛我該怎麼辦
